ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;QUANTIDADE;FORNECEDOR;CUSTO TOTAL (ATUAL);MÊS;ANO;MÊS/ANO;Unnamed: 12;Unnamed: 13
TO;1651135288;TO1651135288;LATA - ITEM 026;LATA;SERRARIA;55590;RotaVita Materiais;29.190,30;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;364681;RotaVita Materiais;138.578,62;MAR;2024;03/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;254552;RotaVita Materiais;109.457,38;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;413537;RotaVita Materiais;157.144,10;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;415121;RotaVita Materiais;157.746,12;MAR;2024;03/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;23210;RotaVita Materiais;9.980,35;MAR;2024;03/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;330632;RotaVita Materiais;168.622,43;MAR;2024;03/2024;;
TO;1294924421;TO1294924421;LATA - ITEM 010;LATA;TURBOX;40589;RotaVita Materiais;20.700,53;MAR;2024;03/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;234562;RotaVita Materiais;119.626,78;MAR;2024;03/2024;;
TO;8633755789;TO8633755789;LATA - ITEM 016;LATA;TURBOX;74716;RotaVita Materiais;38.105,34;MAR;2024;03/2024;;
TO;1294924421;TO1294924421;LATA - ITEM 010;LATA;TURBOX;51424;RotaVita Materiais;26.226,29;MAR;2024;03/2024;;
TO;2687285401;TO2687285401;LATA - ITEM 014;LATA;TURBOX;109903;RotaVita Materiais;56.050,47;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;549264;RotaVita Materiais;208.720,28;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;465994;RotaVita Materiais;177.077,82;MAR;2024;03/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;419429;RotaVita Materiais;159.382,84;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;312799;RotaVita Materiais;118.863,45;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;460810;RotaVita Materiais;175.107,76;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;286366;RotaVita Materiais;146.046,85;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;135303;RotaVita Materiais;51.415,26;ABR;2024;04/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;173698;RotaVita Materiais;74.690,11;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;244748;RotaVita Materiais;93.004,24;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;481235;RotaVita Materiais;182.869,17;ABR;2024;04/2024;;
TO;5533161881;TO5533161881;LATA - ITEM 002;LATA;CANABRAVA;180362;RotaVita Materiais;7.575,20;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;427959;RotaVita Materiais;162.624,56;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;437857;RotaVita Materiais;166.385,63;ABR;2024;04/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;267201;RotaVita Materiais;114.896,46;ABR;2024;04/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;186642;RotaVita Materiais;80.255,86;ABR;2024;04/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;195092;RotaVita Materiais;99.497,14;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;75435;RotaVita Materiais;28.665,18;ABR;2024;04/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;194410;RotaVita Materiais;99.149,21;ABR;2024;04/2024;;
TO;2687285401;TO2687285401;LATA - ITEM 014;LATA;TURBOX;46137;RotaVita Materiais;23.530,04;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;523353;RotaVita Materiais;198.874,04;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;464815;RotaVita Materiais;176.629,80;ABR;2024;04/2024;;
TO;7449541495;TO7449541495;LATA - ITEM 021;LATA;MARQUES;138822;RotaVita Materiais;70.798,98;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;21625;RotaVita Materiais;8.217,46;ABR;2024;04/2024;;
TO;6932825070;TO6932825070;LATA - ITEM 005;LATA;SODALINE;7144;RotaVita Materiais;2.714,88;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;195647;RotaVita Materiais;74.345,67;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;179066;RotaVita Materiais;68.044,91;ABR;2024;04/2024;;
TO;6932825070;TO6932825070;LATA - ITEM 005;LATA;SODALINE;39342;RotaVita Materiais;14.949,81;ABR;2024;04/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;47427;RotaVita Materiais;24.187,86;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;23345;RotaVita Materiais;8.871,27;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;433953;RotaVita Materiais;164.902,32;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;233427;RotaVita Materiais;119.047,76;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;554035;RotaVita Materiais;210.533,12;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;502552;RotaVita Materiais;190.969,87;ABR;2024;04/2024;;
TO;7449541495;TO7449541495;LATA - ITEM 021;LATA;MARQUES;14893;RotaVita Materiais;7.595,40;ABR;2024;04/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;272324;RotaVita Materiais;138.885,26;ABR;2024;04/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;54281;RotaVita Materiais;27.683,29;ABR;2024;04/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;131366;RotaVita Materiais;66.996,43;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;294065;RotaVita Materiais;149.972,95;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;536540;RotaVita Materiais;203.885,20;ABR;2024;04/2024;;
TO;8633755789;TO8633755789;LATA - ITEM 016;LATA;TURBOX;29559;RotaVita Materiais;15.075,25;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;370449;RotaVita Materiais;140.770,46;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;348357;RotaVita Materiais;132.375,59;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;524925;RotaVita Materiais;199.471,55;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;176276;RotaVita Materiais;66.984,88;ABR;2024;04/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;242040;RotaVita Materiais;123.440,50;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;194759;RotaVita Materiais;99.326,86;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;256028;RotaVita Materiais;130.574,43;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;108225;RotaVita Materiais;55.194,69;ABR;2024;04/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;110003;RotaVita Materiais;47.301,15;ABR;2024;04/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;276404;RotaVita Materiais;140.966,19;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;488306;RotaVita Materiais;185.556,21;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;243520;RotaVita Materiais;92.537,60;ABR;2024;04/2024;;
TO;8424255853;TO8424255853;LATA - ITEM 032;LATA;PUERTO;294127;RotaVita Materiais;12.353,32;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;540168;RotaVita Materiais;205.263,95;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;540814;RotaVita Materiais;205.509,49;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;334442;RotaVita Materiais;170.565,28;ABR;2024;04/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;169292;RotaVita Materiais;86.338,97;ABR;2024;04/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;489346;RotaVita Materiais;185.951,58;MAI;2024;05/2024;;
TO;8940718006;TO8940718006;LATA - ITEM 033;LATA;PUERTO;312492;RotaVita Materiais;118.746,84;MAI;2024;05/2024;;
TO;5154682782;TO5154682782;LATA - ITEM 019;LATA;TURBOX;213563;RotaVita Materiais;8.969,65;MAI;2024;05/2024;;
TO;4302208747;TO4302208747;LATA - ITEM 023;LATA;SERRARIA;66393;RotaVita Materiais;2.788,51;MAI;2024;05/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;282128;RotaVita Materiais;143.885,03;MAI;2024;05/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;43818;RotaVita Materiais;22.347,03;MAI;2024;05/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;236652;RotaVita Materiais;120.692,59;MAI;2024;05/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;39952;RotaVita Materiais;17.179,48;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;19121;RotaVita Materiais;7.265,94;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;180962;RotaVita Materiais;68.765,50;MAI;2024;05/2024;;
TO;1294924421;TO1294924421;LATA - ITEM 010;LATA;TURBOX;39020;RotaVita Materiais;19.899,97;MAI;2024;05/2024;;
TO;2687285401;TO2687285401;LATA - ITEM 014;LATA;TURBOX;22732;RotaVita Materiais;11.593,27;MAI;2024;05/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;116367;RotaVita Materiais;59.347,19;MAI;2024;05/2024;;
TO;8633755789;TO8633755789;LATA - ITEM 016;LATA;TURBOX;75511;RotaVita Materiais;38.510,48;MAI;2024;05/2024;;
TO;6309552111;TO6309552111;LATA - ITEM 013;LATA;TURBOX;38558;RotaVita Materiais;19.664,79;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;276013;RotaVita Materiais;104.884,82;MAI;2024;05/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;39466;RotaVita Materiais;20.127,45;MAI;2024;05/2024;;
TO;4302208747;TO4302208747;LATA - ITEM 023;LATA;SERRARIA;7623;RotaVita Materiais;320,16;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;294834;RotaVita Materiais;150.365,51;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;192866;RotaVita Materiais;98.361,59;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;310000;RotaVita Materiais;158.100,07;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;532485;RotaVita Materiais;202.344,23;MAI;2024;05/2024;;
TO;6309552111;TO6309552111;LATA - ITEM 013;LATA;TURBOX;47873;RotaVita Materiais;24.415,01;MAI;2024;05/2024;;
TO;1294924421;TO1294924421;LATA - ITEM 010;LATA;TURBOX;43637;RotaVita Materiais;22.254,91;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;351565;RotaVita Materiais;133.594,77;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;484324;RotaVita Materiais;184.043,13;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;556842;RotaVita Materiais;211.599,82;MAI;2024;05/2024;;
TO;1176572315;TO1176572315;LATA - ITEM 029;LATA;TURBOX;193032;RotaVita Materiais;98.446,13;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;367785;RotaVita Materiais;139.758,26;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;469160;RotaVita Materiais;178.280,71;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;361830;RotaVita Materiais;137.495,38;MAI;2024;05/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;305070;RotaVita Materiais;155.585,89;MAI;2024;05/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;54066;RotaVita Materiais;27.573,90;MAI;2024;05/2024;;
TO;1651135288;TO1651135288;LATA - ITEM 026;LATA;SERRARIA;16518;RotaVita Materiais;8.673,75;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;294938;RotaVita Materiais;150.418,26;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;469456;RotaVita Materiais;178.393,26;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;277657;RotaVita Materiais;141.604,93;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;239139;RotaVita Materiais;121.960,92;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;296523;RotaVita Materiais;112.678,63;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;447900;RotaVita Materiais;170.201,89;MAI;2024;05/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;108700;RotaVita Materiais;55.436,96;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;454659;RotaVita Materiais;172.770,40;MAI;2024;05/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;252362;RotaVita Materiais;108.515,73;MAI;2024;05/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;265701;RotaVita Materiais;114.251,23;MAI;2024;05/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;219369;RotaVita Materiais;94.328,84;MAI;2024;05/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;45436;RotaVita Materiais;19.537,33;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;148675;RotaVita Materiais;56.496,33;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;437223;RotaVita Materiais;166.144,72;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;558759;RotaVita Materiais;212.328,55;MAI;2024;05/2024;;
TO;4302208747;TO4302208747;LATA - ITEM 023;LATA;SERRARIA;76440;RotaVita Materiais;3.210,50;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;371943;RotaVita Materiais;141.338,31;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;376342;RotaVita Materiais;143.009,95;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;484800;RotaVita Materiais;184.224,17;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;417289;RotaVita Materiais;158.569,79;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;469024;RotaVita Materiais;178.229,27;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;417317;RotaVita Materiais;158.580,57;MAI;2024;05/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;516337;RotaVita Materiais;196.208,01;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;536920;RotaVita Materiais;204.029,63;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;489821;RotaVita Materiais;186.132,13;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;427476;RotaVita Materiais;162.441,04;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;333603;RotaVita Materiais;126.768,98;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;453249;RotaVita Materiais;172.234,70;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;524577;RotaVita Materiais;199.339,16;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;308115;RotaVita Materiais;117.083,64;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;391132;RotaVita Materiais;148.630,03;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;452321;RotaVita Materiais;171.882,15;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;174981;RotaVita Materiais;66.492,64;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;484365;RotaVita Materiais;184.058,70;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;435006;RotaVita Materiais;165.302,43;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;532840;RotaVita Materiais;202.479,22;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;516331;RotaVita Materiais;196.205,81;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;557347;RotaVita Materiais;211.791,74;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;435249;RotaVita Materiais;165.394,45;JUN;2024;06/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;256933;RotaVita Materiais;131.035,67;JUN;2024;06/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;291198;RotaVita Materiais;148.510,73;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;72618;RotaVita Materiais;27.594,93;JUN;2024;06/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;296413;RotaVita Materiais;151.170,48;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;21256;RotaVita Materiais;8.077,25;JUN;2024;06/2024;;
TO;1176572315;TO1176572315;LATA - ITEM 029;LATA;TURBOX;209044;RotaVita Materiais;106.612,58;JUN;2024;06/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;115596;RotaVita Materiais;58.953,71;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;23018;RotaVita Materiais;8.747,02;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;112138;RotaVita Materiais;57.190,29;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;225342;RotaVita Materiais;114.924,38;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;248983;RotaVita Materiais;126.981,40;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;261866;RotaVita Materiais;133.551,58;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;150261;RotaVita Materiais;76.633,00;JUN;2024;06/2024;;
TO;6672161121;TO6672161121;LATA - ITEM 015;LATA;SERRARIA;237900;RotaVita Materiais;121.329,12;JUN;2024;06/2024;;
TO;7449541495;TO7449541495;LATA - ITEM 021;LATA;MARQUES;162292;RotaVita Materiais;82.768,69;JUN;2024;06/2024;;
TO;3055348538;TO3055348538;LATA - ITEM 034;LATA;SERRARIA;226500;RotaVita Materiais;118.934,96;JUN;2024;06/2024;;
TO;3055348538;TO3055348538;LATA - ITEM 034;LATA;SERRARIA;9760;RotaVita Materiais;5.124,91;JUN;2024;06/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;286418;RotaVita Materiais;146.073,27;JUN;2024;06/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;303129;RotaVita Materiais;154.596,03;JUN;2024;06/2024;;
TO;3055348538;TO3055348538;LATA - ITEM 034;LATA;SERRARIA;134268;RotaVita Materiais;70.504,01;JUN;2024;06/2024;;
TO;3055348538;TO3055348538;LATA - ITEM 034;LATA;SERRARIA;165463;RotaVita Materiais;86.884,85;JUN;2024;06/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;277323;RotaVita Materiais;119.248,94;JUN;2024;06/2024;;
TO;1744018785;TO1744018785;LATA - ITEM 020;LATA;CANABRAVA;36570;RotaVita Materiais;18.650,56;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;194030;RotaVita Materiais;73.731,42;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;443609;RotaVita Materiais;168.571,58;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;526173;RotaVita Materiais;199.945,88;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;475448;RotaVita Materiais;180.670,41;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;182681;RotaVita Materiais;69.418,93;JUN;2024;06/2024;;
TO;1744018785;TO1744018785;LATA - ITEM 020;LATA;CANABRAVA;8003;RotaVita Materiais;4.081,40;JUN;2024;06/2024;;
TO;1744018785;TO1744018785;LATA - ITEM 020;LATA;CANABRAVA;147354;RotaVita Materiais;75.150,34;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;494192;RotaVita Materiais;187.793,15;JUN;2024;06/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;537436;RotaVita Materiais;204.225,58;JUN;2024;06/2024;;
TO;7449541495;TO7449541495;LATA - ITEM 021;LATA;MARQUES;5937;RotaVita Materiais;3.027,87;JUL;2024;07/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;380286;RotaVita Materiais;144.508,86;JUL;2024;07/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;418252;RotaVita Materiais;158.935,91;JUL;2024;07/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;464527;RotaVita Materiais;176.520,27;JUL;2024;07/2024;;
TO;9357999619;TO9357999619;LATA - ITEM 012;LATA;CANABRAVA;302372;RotaVita Materiais;130.020,06;JUL;2024;07/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;43017;RotaVita Materiais;16.346,64;JUL;2024;07/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;310645;RotaVita Materiais;158.429,16;JUL;2024;07/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;289046;RotaVita Materiais;147.413,57;JUL;2024;07/2024;;
TO;1176572315;TO1176572315;LATA - ITEM 029;LATA;TURBOX;295335;RotaVita Materiais;150.620,94;JUL;2024;07/2024;;
TO;1197931996;TO1197931996;LATA - ITEM 024;LATA;TURBOX;104599;RotaVita Materiais;53.345,26;JUL;2024;07/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;294641;RotaVita Materiais;150.267,01;JUL;2024;07/2024;;
TO;2687285401;TO2687285401;LATA - ITEM 014;LATA;TURBOX;94802;RotaVita Materiais;48.349,17;JUL;2024;07/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;253246;RotaVita Materiais;129.155,63;JUL;2024;07/2024;;
TO;2206661205;TO2206661205;LATA - ITEM 004;LATA;SERRARIA;463938;RotaVita Materiais;176.296,40;JUL;2024;07/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;173752;RotaVita Materiais;88.613,59;JUL;2024;07/2024;;
TO;2237628720;TO2237628720;LATA - ITEM 001;LATA;TURBOX;191382;RotaVita Materiais;97.604,70;JUL;2024;07/2024;;
TO;5313577210;TO5313577210;LATA - ITEM 011;LATA;TURBOX;160857;RotaVita Materiais;82.037,20;JUL;2024;07/2024;;
TO;6309552111;TO6309552111;LATA - ITEM 013;LATA;TURBOX;100510;RotaVita Materiais;51.260,21;JUL;2024;07/2024;;
TO;1176572315;TO1176572315;LATA - ITEM 029;LATA;TURBOX;26413;RotaVita Materiais;13.470,69;JUL;2024;07/2024;;
TO;1176572315;TO1176572315;LATA - ITEM 029;LATA;TURBOX;265444;RotaVita Materiais;135.376,23;JUL;2024;07/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;11126;RotaVita Materiais;5.674,33;JUL;2024;07/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;294078;RotaVita Materiais;149.979,69;JUL;2024;07/2024;;
TO;2633928510;TO2633928510;LATA - ITEM 009;LATA;BELA TOSCANA;292295;RotaVita Materiais;149.070,35;JUL;2024;07/2024;;
